x0,x1,x2,y
13,23,25,348
13,24,25,349
14,0,25,350
14,1,25,351
14,2,25,352
14,3,25,353
14,4,25,354
14,5,25,355
14,6,25,356
14,7,25,357
14,8,25,358
14,9,25,359
14,10,25,360
14,11,25,361
14,12,25,362
14,13,25,363
14,14,25,364
14,15,25,365
14,16,25,366
14,17,25,367
14,18,25,368
14,19,25,369
14,20,25,370
14,21,25,371
14,22,25,372
14,23,25,373
14,24,25,374
15,0,25,375
15,1,25,376
15,2,25,377
15,3,25,378
15,4,25,379
15,5,25,380
15,6,25,381
15,7,25,382
15,8,25,383
15,9,25,384
15,10,25,385
15,11,25,386
15,12,25,387
15,13,25,388
15,14,25,389
15,15,25,390
15,16,25,391
15,17,25,392
15,18,25,393
15,19,25,394
15,20,25,395
15,21,25,396
15,22,25,397
15,23,25,398
15,24,25,399
16,0,25,400
16,1,25,401
16,2,25,402
16,3,25,403
16,4,25,404
16,5,25,405
16,6,25,406
16,7,25,407
16,8,25,408
16,9,25,409
16,10,25,410
16,11,25,411
16,12,25,412
16,13,25,413
16,14,25,414
16,15,25,415
16,16,25,416
16,17,25,417
16,18,25,418
16,19,25,419
16,20,25,420
16,21,25,421
16,22,25,422
16,23,25,423
16,24,25,424
17,0,25,425
17,1,25,426
17,2,25,427
17,3,25,428
17,4,25,429
17,5,25,430
17,6,25,431
17,7,25,432
17,8,25,433
17,9,25,434
17,10,25,435
17,11,25,436
17,12,25,437
17,13,25,438
17,14,25,439
17,15,25,440
17,16,25,441
17,17,25,442
17,18,25,443
17,19,25,444
17,20,25,445
17,21,25,446
17,22,25,447
17,23,25,448
17,24,25,449
18,0,25,450
18,1,25,451
18,2,25,452
18,3,25,453
18,4,25,454
18,5,25,455
18,6,25,456
18,7,25,457
18,8,25,458
18,9,25,459
18,10,25,460
18,11,25,461
18,12,25,462
18,13,25,463
18,14,25,464
18,15,25,465
18,16,25,466
18,17,25,467
18,18,25,468
18,19,25,469
18,20,25,470
18,21,25,471
18,22,25,472
18,23,25,473
18,24,25,474
19,0,25,475
19,1,25,476
19,2,25,477
19,3,25,478
19,4,25,479
19,5,25,480
19,6,25,481
19,7,25,482
19,8,25,483
19,9,25,484
19,10,25,485
19,11,25,486
19,12,25,487
19,13,25,488
19,14,25,489
19,15,25,490
19,16,25,491
19,17,25,492
19,18,25,493
19,19,25,494
19,20,25,495
19,21,25,496
19,22,25,497
19,23,25,498
19,24,25,499
20,0,25,500
20,1,25,501
20,2,25,502
20,3,25,503
20,4,25,504
20,5,25,505
20,6,25,506
20,7,25,507
20,8,25,508
20,9,25,509
20,10,25,510
20,11,25,511
20,12,25,512
20,13,25,513
20,14,25,514
20,15,25,515
20,16,25,516
20,17,25,517
20,18,25,518
20,19,25,519
20,20,25,520
20,21,25,521
20,22,25,522
20,23,25,523
20,24,25,524
21,0,25,525
21,1,25,526
21,2,25,527
21,3,25,528
21,4,25,529
21,5,25,530
21,6,25,531
21,7,25,532
21,8,25,533
21,9,25,534
21,10,25,535
21,11,25,536
21,12,25,537
21,13,25,538
21,14,25,539
21,15,25,540
21,16,25,541
21,17,25,542
21,18,25,543
21,19,25,544
21,20,25,545
21,21,25,546
21,22,25,547
21,23,25,548
21,24,25,549
22,0,25,550
22,1,25,551
22,2,25,552
22,3,25,553
22,4,25,554
22,5,25,555
22,6,25,556
22,7,25,557
22,8,25,558
22,9,25,559
22,10,25,560
22,11,25,561
22,12,25,562
22,13,25,563
22,14,25,564
22,15,25,565
22,16,25,566
22,17,25,567
22,18,25,568
22,19,25,569
22,20,25,570
22,21,25,571
22,22,25,572
22,23,25,573
22,24,25,574
23,0,25,575
23,1,25,576
23,2,25,577
23,3,25,578
23,4,25,579
23,5,25,580
23,6,25,581
23,7,25,582
23,8,25,583
23,9,25,584
23,10,25,585
23,11,25,586
23,12,25,587
23,13,25,588
23,14,25,589
23,15,25,590
23,16,25,591
23,17,25,592
23,18,25,593
23,19,25,594
23,20,25,595
23,21,25,596
23,22,25,597
23,23,25,598
23,24,25,599
24,0,25,600
24,1,25,601
24,2,25,602
24,3,25,603
24,4,25,604
24,5,25,605
24,6,25,606
24,7,25,607
24,8,25,608
24,9,25,609
24,10,25,610
24,11,25,611
24,12,25,612
24,13,25,613
24,14,25,614
24,15,25,615
24,16,25,616
24,17,25,617
24,18,25,618
24,19,25,619
24,20,25,620
24,21,25,621
24,22,25,622
24,23,25,623
24,24,25,624
0,0,26,0
0,1,26,1
0,2,26,2
0,3,26,3
0,4,26,4
0,5,26,5
0,6,26,6
0,7,26,7
0,8,26,8
0,9,26,9
0,10,26,10
0,11,26,11
0,12,26,12
0,13,26,13
0,14,26,14
0,15,26,15
0,16,26,16
0,17,26,17
0,18,26,18
0,19,26,19
0,20,26,20
0,21,26,21
0,22,26,22
0,23,26,23
0,24,26,24
0,25,26,25
1,0,26,26
1,1,26,27
1,2,26,28
1,3,26,29
1,4,26,30
1,5,26,31
1,6,26,32
1,7,26,33
1,8,26,34
1,9,26,35
1,10,26,36
1,11,26,37
1,12,26,38
1,13,26,39
1,14,26,40
1,15,26,41
1,16,26,42
1,17,26,43
1,18,26,44
1,19,26,45
1,20,26,46
1,21,26,47
1,22,26,48
1,23,26,49
1,24,26,50
1,25,26,51
2,0,26,52
2,1,26,53
2,2,26,54
2,3,26,55
2,4,26,56
2,5,26,57
2,6,26,58
2,7,26,59
2,8,26,60
2,9,26,61
2,10,26,62
2,11,26,63
2,12,26,64
2,13,26,65
2,14,26,66
2,15,26,67
2,16,26,68
2,17,26,69
2,18,26,70
2,19,26,71
2,20,26,72
2,21,26,73
2,22,26,74
2,23,26,75
2,24,26,76
2,25,26,77
3,0,26,78
3,1,26,79
3,2,26,80
3,3,26,81
3,4,26,82
3,5,26,83
3,6,26,84
3,7,26,85
3,8,26,86
3,9,26,87
3,10,26,88
3,11,26,89
3,12,26,90
3,13,26,91
3,14,26,92
3,15,26,93
3,16,26,94
3,17,26,95
3,18,26,96
3,19,26,97
3,20,26,98
3,21,26,99
3,22,26,100
3,23,26,101
3,24,26,102
3,25,26,103
4,0,26,104
4,1,26,105
4,2,26,106
4,3,26,107
4,4,26,108
4,5,26,109
4,6,26,110
4,7,26,111
4,8,26,112
4,9,26,113
4,10,26,114
4,11,26,115
4,12,26,116
4,13,26,117
4,14,26,118
4,15,26,119
4,16,26,120
4,17,26,121
4,18,26,122
4,19,26,123
4,20,26,124
4,21,26,125
4,22,26,126
4,23,26,127
4,24,26,128
4,25,26,129
5,0,26,130
5,1,26,131
5,2,26,132
5,3,26,133
5,4,26,134
5,5,26,135
5,6,26,136
5,7,26,137
5,8,26,138
5,9,26,139
5,10,26,140
5,11,26,141
5,12,26,142
5,13,26,143
5,14,26,144
5,15,26,145
5,16,26,146
5,17,26,147
5,18,26,148
5,19,26,149
5,20,26,150
5,21,26,151
5,22,26,152
5,23,26,153
5,24,26,154
5,25,26,155
6,0,26,156
6,1,26,157
6,2,26,158
6,3,26,159
6,4,26,160
6,5,26,161
6,6,26,162
6,7,26,163
6,8,26,164
6,9,26,165
6,10,26,166
6,11,26,167
6,12,26,168
6,13,26,169
6,14,26,170
6,15,26,171
6,16,26,172
6,17,26,173
6,18,26,174
6,19,26,175
6,20,26,176
6,21,26,177
6,22,26,178
6,23,26,179
6,24,26,180
6,25,26,181
7,0,26,182
7,1,26,183
7,2,26,184
7,3,26,185
7,4,26,186
7,5,26,187
7,6,26,188
7,7,26,189
7,8,26,190
7,9,26,191
7,10,26,192
7,11,26,193
7,12,26,194
7,13,26,195
7,14,26,196
7,15,26,197
7,16,26,198
7,17,26,199
7,18,26,200
7,19,26,201
7,20,26,202
7,21,26,203
7,22,26,204
7,23,26,205
7,24,26,206
7,25,26,207
8,0,26,208
8,1,26,209
8,2,26,210
8,3,26,211
8,4,26,212
8,5,26,213
8,6,26,214
8,7,26,215
8,8,26,216
8,9,26,217
8,10,26,218
8,11,26,219
8,12,26,220
8,13,26,221
8,14,26,222
8,15,26,223
8,16,26,224
8,17,26,225
8,18,26,226
8,19,26,227
8,20,26,228
8,21,26,229
8,22,26,230
8,23,26,231
8,24,26,232
8,25,26,233
9,0,26,234
9,1,26,235
9,2,26,236
9,3,26,237
9,4,26,238
9,5,26,239
9,6,26,240
9,7,26,241
9,8,26,242
9,9,26,243
9,10,26,244
9,11,26,245
9,12,26,246
9,13,26,247
9,14,26,248
9,15,26,249
9,16,26,250
9,17,26,251
9,18,26,252
9,19,26,253
9,20,26,254
9,21,26,255
9,22,26,256
9,23,26,257
9,24,26,258
9,25,26,259
10,0,26,260
10,1,26,261
10,2,26,262
10,3,26,263
10,4,26,264
10,5,26,265
10,6,26,266
10,7,26,267
10,8,26,268
10,9,26,269
10,10,26,270
10,11,26,271
10,12,26,272
10,13,26,273
10,14,26,274
10,15,26,275
10,16,26,276
10,17,26,277
10,18,26,278
10,19,26,279
10,20,26,280
10,21,26,281
10,22,26,282
10,23,26,283
10,24,26,284
10,25,26,285
11,0,26,286
11,1,26,287
11,2,26,288
11,3,26,289
11,4,26,290
11,5,26,291
11,6,26,292
11,7,26,293
11,8,26,294
11,9,26,295
11,10,26,296
11,11,26,297
11,12,26,298
11,13,26,299
11,14,26,300
11,15,26,301
11,16,26,302
11,17,26,303
11,18,26,304
11,19,26,305
11,20,26,306
11,21,26,307
11,22,26,308
11,23,26,309
11,24,26,310
11,25,26,311
12,0,26,312
12,1,26,313
12,2,26,314
12,3,26,315
12,4,26,316
12,5,26,317
12,6,26,318
12,7,26,319
12,8,26,320
12,9,26,321
12,10,26,322
12,11,26,323
12,12,26,324
12,13,26,325
12,14,26,326
12,15,26,327
12,16,26,328
12,17,26,329
12,18,26,330
12,19,26,331
12,20,26,332
12,21,26,333
12,22,26,334
12,23,26,335
12,24,26,336
12,25,26,337
13,0,26,338
13,1,26,339
13,2,26,340
13,3,26,341
13,4,26,342
13,5,26,343
13,6,26,344
13,7,26,345
13,8,26,346
13,9,26,347
13,10,26,348
13,11,26,349
13,12,26,350
13,13,26,351
13,14,26,352
13,15,26,353
13,16,26,354
13,17,26,355
13,18,26,356
13,19,26,357
13,20,26,358
13,21,26,359
13,22,26,360
13,23,26,361
13,24,26,362
13,25,26,363
14,0,26,364
14,1,26,365
14,2,26,366
14,3,26,367
14,4,26,368
14,5,26,369
14,6,26,370
14,7,26,371
14,8,26,372
14,9,26,373
14,10,26,374
14,11,26,375
14,12,26,376
14,13,26,377
14,14,26,378
14,15,26,379
14,16,26,380
14,17,26,381
14,18,26,382
14,19,26,383
14,20,26,384
14,21,26,385
14,22,26,386
14,23,26,387
14,24,26,388
14,25,26,389
15,0,26,390
15,1,26,391
15,2,26,392
15,3,26,393
15,4,26,394
15,5,26,395
15,6,26,396
15,7,26,397
15,8,26,398
15,9,26,399
15,10,26,400
15,11,26,401
15,12,26,402
15,13,26,403
15,14,26,404
15,15,26,405
15,16,26,406
15,17,26,407
15,18,26,408
15,19,26,409
15,20,26,410
15,21,26,411
15,22,26,412
15,23,26,413
15,24,26,414
15,25,26,415
16,0,26,416
16,1,26,417
16,2,26,418
16,3,26,419
16,4,26,420
16,5,26,421
16,6,26,422
16,7,26,423
16,8,26,424
16,9,26,425
16,10,26,426
16,11,26,427
16,12,26,428
16,13,26,429
16,14,26,430
16,15,26,431
16,16,26,432
16,17,26,433
16,18,26,434
16,19,26,435
16,20,26,436
16,21,26,437
16,22,26,438
16,23,26,439
16,24,26,440
16,25,26,441
17,0,26,442
17,1,26,443
17,2,26,444
17,3,26,445
17,4,26,446
17,5,26,447
17,6,26,448
17,7,26,449
17,8,26,450
17,9,26,451
17,10,26,452
17,11,26,453
17,12,26,454
17,13,26,455
17,14,26,456
17,15,26,457
17,16,26,458
17,17,26,459
17,18,26,460
17,19,26,461
17,20,26,462
17,21,26,463
17,22,26,464
17,23,26,465
17,24,26,466
17,25,26,467
18,0,26,468
18,1,26,469
18,2,26,470
18,3,26,471
18,4,26,472
18,5,26,473
18,6,26,474
18,7,26,475
18,8,26,476
18,9,26,477
18,10,26,478
18,11,26,479
18,12,26,480
18,13,26,481
18,14,26,482
18,15,26,483
18,16,26,484
18,17,26,485
18,18,26,486
18,19,26,487
18,20,26,488
18,21,26,489
18,22,26,490
18,23,26,491
18,24,26,492
18,25,26,493
19,0,26,494
19,1,26,495
19,2,26,496
19,3,26,497
19,4,26,498
19,5,26,499
19,6,26,500
19,7,26,501
19,8,26,502
19,9,26,503
19,10,26,504
19,11,26,505
19,12,26,506
19,13,26,507
19,14,26,508
19,15,26,509
19,16,26,510
19,17,26,511
19,18,26,512
19,19,26,513
19,20,26,514
19,21,26,515
19,22,26,516
19,23,26,517
19,24,26,518
19,25,26,519
20,0,26,520
20,1,26,521
20,2,26,522
20,3,26,523
20,4,26,524
20,5,26,525
20,6,26,526
20,7,26,527
20,8,26,528
20,9,26,529
20,10,26,530
20,11,26,531
20,12,26,532
20,13,26,533
20,14,26,534
20,15,26,535
20,16,26,536
20,17,26,537
20,18,26,538
20,19,26,539
20,20,26,540
20,21,26,541
20,22,26,542
20,23,26,543
20,24,26,544
20,25,26,545
21,0,26,546
21,1,26,547
21,2,26,548
21,3,26,549
21,4,26,550
21,5,26,551
21,6,26,552
21,7,26,553
21,8,26,554
21,9,26,555
21,10,26,556
21,11,26,557
21,12,26,558
21,13,26,559
21,14,26,560
21,15,26,561
21,16,26,562
21,17,26,563
21,18,26,564
21,19,26,565
21,20,26,566
21,21,26,567
21,22,26,568
21,23,26,569
21,24,26,570
21,25,26,571
22,0,26,572
22,1,26,573
22,2,26,574
22,3,26,575
22,4,26,576
22,5,26,577
22,6,26,578
22,7,26,579
22,8,26,580
22,9,26,581
22,10,26,582
22,11,26,583
22,12,26,584
22,13,26,585
22,14,26,586
22,15,26,587
22,16,26,588
22,17,26,589
22,18,26,590
22,19,26,591
22,20,26,592
22,21,26,593
22,22,26,594
22,23,26,595
22,24,26,596
22,25,26,597
23,0,26,598
23,1,26,599
23,2,26,600
23,3,26,601
23,4,26,602
23,5,26,603
23,6,26,604
23,7,26,605
23,8,26,606
23,9,26,607
23,10,26,608
23,11,26,609
23,12,26,610
23,13,26,611
23,14,26,612
23,15,26,613
23,16,26,614
23,17,26,615
23,18,26,616
23,19,26,617
23,20,26,618
23,21,26,619
23,22,26,620
23,23,26,621
23,24,26,622
23,25,26,623
24,0,26,624
24,1,26,625
24,2,26,626
24,3,26,627
24,4,26,628
24,5,26,629
24,6,26,630
24,7,26,631
24,8,26,632
24,9,26,633
24,10,26,634
24,11,26,635
24,12,26,636
24,13,26,637
24,14,26,638
24,15,26,639
24,16,26,640
24,17,26,641
24,18,26,642
24,19,26,643
24,20,26,644
24,21,26,645
24,22,26,646
24,23,26,647
24,24,26,648
24,25,26,649
25,0,26,650
25,1,26,651
25,2,26,652
25,3,26,653
25,4,26,654
25,5,26,655
25,6,26,656
25,7,26,657
25,8,26,658
25,9,26,659
25,10,26,660
25,11,26,661
25,12,26,662
25,13,26,663
25,14,26,664
25,15,26,665
25,16,26,666
25,17,26,667
25,18,26,668
25,19,26,669
25,20,26,670
25,21,26,671
25,22,26,672
25,23,26,673
25,24,26,674
25,25,26,675
0,0,27,0
0,1,27,1
0,2,27,2
0,3,27,3
0,4,27,4
0,5,27,5
0,6,27,6
0,7,27,7
0,8,27,8
0,9,27,9
0,10,27,10
0,11,27,11
0,12,27,12
0,13,27,13
0,14,27,14
0,15,27,15
0,16,27,16
0,17,27,17
0,18,27,18
0,19,27,19
0,20,27,20
0,21,27,21
0,22,27,22
0,23,27,23
0,24,27,24
0,25,27,25
0,26,27,26
1,0,27,27
1,1,27,28
1,2,27,29
1,3,27,30
1,4,27,31
1,5,27,32
1,6,27,33
1,7,27,34
1,8,27,35
1,9,27,36
1,10,27,37
1,11,27,38
1,12,27,39
1,13,27,40
1,14,27,41
1,15,27,42
1,16,27,43
1,17,27,44
1,18,27,45
1,19,27,46
1,20,27,47
1,21,27,48
1,22,27,49
1,23,27,50
1,24,27,51
1,25,27,52
1,26,27,53
2,0,27,54
2,1,27,55
2,2,27,56
2,3,27,57
2,4,27,58
2,5,27,59
2,6,27,60
2,7,27,61
2,8,27,62
2,9,27,63
2,10,27,64
2,11,27,65
2,12,27,66
2,13,27,67
2,14,27,68
2,15,27,69
2,16,27,70
2,17,27,71
2,18,27,72
2,19,27,73
2,20,27,74
2,21,27,75
2,22,27,76
2,23,27,77
2,24,27,78
2,25,27,79
2,26,27,80
3,0,27,81
3,1,27,82
3,2,27,83
3,3,27,84
3,4,27,85
3,5,27,86
3,6,27,87
3,7,27,88
3,8,27,89
3,9,27,90
3,10,27,91
3,11,27,92
3,12,27,93
3,13,27,94
3,14,27,95
3,15,27,96
3,16,27,97
3,17,27,98
3,18,27,99
3,19,27,100
3,20,27,101
3,21,27,102
3,22,27,103
3,23,27,104
3,24,27,105
3,25,27,106
3,26,27,107
4,0,27,108
4,1,27,109
4,2,27,110
4,3,27,111
4,4,27,112
4,5,27,113
4,6,27,114
4,7,27,115
4,8,27,116
4,9,27,117
4,10,27,118
4,11,27,119
4,12,27,120
4,13,27,121
4,14,27,122
4,15,27,123
4,16,27,124
4,17,27,125
4,18,27,126
4,19,27,127
4,20,27,128
4,21,27,129
4,22,27,130
4,23,27,131
4,24,27,132
4,25,27,133
4,26,27,134
5,0,27,135
5,1,27,136
5,2,27,137
5,3,27,138
5,4,27,139
5,5,27,140
5,6,27,141
5,7,27,142
5,8,27,143
5,9,27,144
5,10,27,145
5,11,27,146
5,12,27,147
5,13,27,148
5,14,27,149
5,15,27,150
5,16,27,151
5,17,27,152
5,18,27,153
5,19,27,154
5,20,27,155
5,21,27,156
5,22,27,157
5,23,27,158
5,24,27,159
5,25,27,160
5,26,27,161
6,0,27,162
6,1,27,163
6,2,27,164
6,3,27,165
6,4,27,166
6,5,27,167
6,6,27,168
6,7,27,169
6,8,27,170
6,9,27,171
6,10,27,172
6,11,27,173
6,12,27,174
6,13,27,175
6,14,27,176
6,15,27,177
6,16,27,178
6,17,27,179
6,18,27,180
6,19,27,181
6,20,27,182
6,21,27,183
6,22,27,184
6,23,27,185
6,24,27,186
6,25,27,187
6,26,27,188
7,0,27,189
7,1,27,190
7,2,27,191
7,3,27,192
7,4,27,193
7,5,27,194
7,6,27,195
7,7,27,196
7,8,27,197
7,9,27,198
7,10,27,199
7,11,27,200
7,12,27,201
7,13,27,202
7,14,27,203
7,15,27,204
7,16,27,205
7,17,27,206
7,18,27,207
7,19,27,208
7,20,27,209
7,21,27,210
7,22,27,211
7,23,27,212
7,24,27,213
7,25,27,214
7,26,27,215
8,0,27,216
8,1,27,217
8,2,27,218
8,3,27,219
8,4,27,220
8,5,27,221
8,6,27,222
8,7,27,223
8,8,27,224
8,9,27,225
8,10,27,226
8,11,27,227
8,12,27,228
8,13,27,229
8,14,27,230
8,15,27,231
8,16,27,232
8,17,27,233
8,18,27,234
8,19,27,235
8,20,27,236
8,21,27,237
8,22,27,238
8,23,27,239
8,24,27,240
8,25,27,241
8,26,27,242
9,0,27,243
9,1,27,244
9,2,27,245
9,3,27,246
9,4,27,247
9,5,27,248
9,6,27,249
9,7,27,250
9,8,27,251
9,9,27,252
9,10,27,253
9,11,27,254
9,12,27,255
9,13,27,256
9,14,27,257
9,15,27,258
9,16,27,259
9,17,27,260
9,18,27,261
9,19,27,262
9,20,27,263
9,21,27,264
9,22,27,265
9,23,27,266
9,24,27,267
9,25,27,268
9,26,27,269
10,0,27,270
10,1,27,271
10,2,27,272
10,3,27,273
10,4,27,274
10,5,27,275
10,6,27,276
10,7,27,277
10,8,27,278
10,9,27,279
10,10,27,280
10,11,27,281
10,12,27,282
10,13,27,283
10,14,27,284
10,15,27,285
10,16,27,286
10,17,27,287
10,18,27,288
10,19,27,289
10,20,27,290
10,21,27,291
10,22,27,292
10,23,27,293
10,24,27,294
10,25,27,295
10,26,27,296
11,0,27,297
11,1,27,298
11,2,27,299
11,3,27,300
11,4,27,301
11,5,27,302
11,6,27,303
11,7,27,304
11,8,27,305
11,9,27,306
11,10,27,307
11,11,27,308
11,12,27,309
11,13,27,310
11,14,27,311
11,15,27,312
11,16,27,313
11,17,27,314
11,18,27,315
11,19,27,316
11,20,27,317
11,21,27,318
11,22,27,319
11,23,27,320
11,24,27,321
11,25,27,322
11,26,27,323
12,0,27,324
12,1,27,325
12,2,27,326
12,3,27,327
12,4,27,328
12,5,27,329
12,6,27,330
12,7,27,331
12,8,27,332
12,9,27,333
12,10,27,334
12,11,27,335
12,12,27,336
12,13,27,337
12,14,27,338
12,15,27,339
12,16,27,340
12,17,27,341
12,18,27,342
12,19,27,343
12,20,27,344
12,21,27,345
12,22,27,346
12,23,27,347
12,24,27,348
12,25,27,349
12,26,27,350
13,0,27,351
13,1,27,352
13,2,27,353
13,3,27,354
13,4,27,355
13,5,27,356
13,6,27,357
13,7,27,358
13,8,27,359
13,9,27,360
13,10,27,361
13,11,27,362
13,12,27,363
13,13,27,364
13,14,27,365
13,15,27,366
13,16,27,367
13,17,27,368
13,18,27,369
13,19,27,370
13,20,27,371
13,21,27,372
13,22,27,373
13,23,27,374
13,24,27,375
13,25,27,376
13,26,27,377
14,0,27,378
14,1,27,379
14,2,27,380
14,3,27,381
14,4,27,382
14,5,27,383
14,6,27,384
14,7,27,385
14,8,27,386
14,9,27,387
14,10,27,388
14,11,27,389
14,12,27,390
14,13,27,391
14,14,27,392
14,15,27,393
14,16,27,394
14,17,27,395
14,18,27,396
14,19,27,397
14,20,27,398
14,21,27,399
14,22,27,400
14,23,27,401
14,24,27,402
14,25,27,403
14,26,27,404
15,0,27,405
15,1,27,406
15,2,27,407
15,3,27,408
15,4,27,409
15,5,27,410
15,6,27,411
15,7,27,412
15,8,27,413
15,9,27,414
15,10,27,415
15,11,27,416
15,12,27,417
15,13,27,418
15,14,27,419
15,15,27,420
15,16,27,421
15,17,27,422
15,18,27,423
15,19,27,424
15,20,27,425
15,21,27,426
15,22,27,427
15,23,27,428
15,24,27,429
15,25,27,430
15,26,27,431
16,0,27,432
16,1,27,433
16,2,27,434
16,3,27,435
16,4,27,436
16,5,27,437
16,6,27,438
16,7,27,439
16,8,27,440
16,9,27,441
16,10,27,442
16,11,27,443
16,12,27,444
16,13,27,445
16,14,27,446
16,15,27,447
16,16,27,448
16,17,27,449
16,18,27,450
16,19,27,451
16,20,27,452
16,21,27,453
16,22,27,454
16,23,27,455
16,24,27,456
16,25,27,457
16,26,27,458
17,0,27,459
17,1,27,460
17,2,27,461
17,3,27,462
17,4,27,463
17,5,27,464
17,6,27,465
17,7,27,466
17,8,27,467
17,9,27,468
17,10,27,469
17,11,27,470
17,12,27,471
17,13,27,472
17,14,27,473
17,15,27,474
17,16,27,475
17,17,27,476
17,18,27,477
17,19,27,478
17,20,27,479
17,21,27,480
17,22,27,481
17,23,27,482
17,24,27,483
17,25,27,484
17,26,27,485
18,0,27,486
18,1,27,487
18,2,27,488
18,3,27,489
18,4,27,490
18,5,27,491
18,6,27,492
18,7,27,493
18,8,27,494
18,9,27,495
18,10,27,496
18,11,27,497
18,12,27,498
18,13,27,499
18,14,27,500
18,15,27,501
18,16,27,502
18,17,27,503
18,18,27,504
18,19,27,505
18,20,27,506
18,21,27,507
18,22,27,508
18,23,27,509
18,24,27,510
18,25,27,511
18,26,27,512
19,0,27,513
19,1,27,514
19,2,27,515
19,3,27,516
19,4,27,517
19,5,27,518
19,6,27,519
19,7,27,520
19,8,27,521
19,9,27,522
19,10,27,523
19,11,27,524
19,12,27,525
19,13,27,526
19,14,27,527
19,15,27,528
19,16,27,529
19,17,27,530
19,18,27,531
19,19,27,532
19,20,27,533
19,21,27,534
19,22,27,535
19,23,27,536
19,24,27,537
19,25,27,538
19,26,27,539
20,0,27,540
20,1,27,541
20,2,27,542
20,3,27,543
20,4,27,544
20,5,27,545
20,6,27,546
20,7,27,547
20,8,27,548
20,9,27,549
20,10,27,550
20,11,27,551
20,12,27,552
20,13,27,553
20,14,27,554
20,15,27,555
20,16,27,556
20,17,27,557
20,18,27,558
20,19,27,559
20,20,27,560
20,21,27,561
20,22,27,562
20,23,27,563
20,24,27,564
20,25,27,565
20,26,27,566
21,0,27,567
21,1,27,568
21,2,27,569
21,3,27,570
21,4,27,571
21,5,27,572
21,6,27,573
21,7,27,574
21,8,27,575
21,9,27,576
21,10,27,577
21,11,27,578
21,12,27,579
21,13,27,580
21,14,27,581
21,15,27,582
21,16,27,583
21,17,27,584
21,18,27,585
21,19,27,586
21,20,27,587
21,21,27,588
21,22,27,589
21,23,27,590
21,24,27,591
21,25,27,592
21,26,27,593
22,0,27,594
22,1,27,595
22,2,27,596
22,3,27,597
22,4,27,598
22,5,27,599
22,6,27,600
22,7,27,601
22,8,27,602
22,9,27,603
22,10,27,604
22,11,27,605
22,12,27,606
22,13,27,607
22,14,27,608
22,15,27,609
22,16,27,610
22,17,27,611
22,18,27,612
22,19,27,613
22,20,27,614
22,21,27,615
22,22,27,616
22,23,27,617
22,24,27,618
22,25,27,619
22,26,27,620
23,0,27,621
23,1,27,622
23,2,27,623
23,3,27,624
23,4,27,625
23,5,27,626
23,6,27,627
23,7,27,628
23,8,27,629
23,9,27,630
23,10,27,631
23,11,27,632
23,12,27,633
23,13,27,634
23,14,27,635
23,15,27,636
23,16,27,637
23,17,27,638
23,18,27,639
23,19,27,640
23,20,27,641
23,21,27,642
23,22,27,643
23,23,27,644
23,24,27,645
23,25,27,646
23,26,27,647
24,0,27,648
24,1,27,649
24,2,27,650
24,3,27,651
24,4,27,652
24,5,27,653
24,6,27,654
24,7,27,655
24,8,27,656
24,9,27,657
24,10,27,658
24,11,27,659
24,12,27,660
24,13,27,661
24,14,27,662
24,15,27,663
24,16,27,664
24,17,27,665
24,18,27,666
24,19,27,667
24,20,27,668
24,21,27,669
24,22,27,670
24,23,27,671
24,24,27,672
24,25,27,673
24,26,27,674
25,0,27,675
25,1,27,676
25,2,27,677
25,3,27,678
25,4,27,679
25,5,27,680
25,6,27,681
25,7,27,682
25,8,27,683
25,9,27,684
25,10,27,685
25,11,27,686
25,12,27,687
25,13,27,688
25,14,27,689
25,15,27,690
25,16,27,691
25,17,27,692
25,18,27,693
25,19,27,694
25,20,27,695
25,21,27,696
25,22,27,697
25,23,27,698
25,24,27,699
25,25,27,700
25,26,27,701
26,0,27,702
26,1,27,703
26,2,27,704
26,3,27,705
26,4,27,706
26,5,27,707
26,6,27,708
26,7,27,709
26,8,27,710
26,9,27,711
26,10,27,712
26,11,27,713
26,12,27,714
26,13,27,715
26,14,27,716
26,15,27,717
26,16,27,718
26,17,27,719
26,18,27,720
26,19,27,721
26,20,27,722
26,21,27,723
26,22,27,724
26,23,27,725
26,24,27,726
26,25,27,727
26,26,27,728
0,0,28,0
0,1,28,1
0,2,28,2
0,3,28,3
0,4,28,4
0,5,28,5
0,6,28,6
0,7,28,7
0,8,28,8
0,9,28,9
0,10,28,10
0,11,28,11
0,12,28,12
0,13,28,13
0,14,28,14
0,15,28,15
0,16,28,16
0,17,28,17
0,18,28,18
0,19,28,19
0,20,28,20
0,21,28,21
0,22,28,22
0,23,28,23
0,24,28,24
0,25,28,25
0,26,28,26
0,27,28,27
1,0,28,28
1,1,28,29
1,2,28,30
1,3,28,31
1,4,28,32
1,5,28,33
1,6,28,34
1,7,28,35
1,8,28,36
1,9,28,37
1,10,28,38
1,11,28,39
1,12,28,40
1,13,28,41
1,14,28,42
1,15,28,43
1,16,28,44
1,17,28,45
1,18,28,46
1,19,28,47
1,20,28,48
1,21,28,49
1,22,28,50
1,23,28,51
1,24,28,52
1,25,28,53
1,26,28,54
1,27,28,55
2,0,28,56
2,1,28,57
2,2,28,58
2,3,28,59
2,4,28,60
2,5,28,61
2,6,28,62
2,7,28,63
2,8,28,64
2,9,28,65
